date,hospital_id,ward_code,wait_per_triage,age,bed_impact_score,arrival_source_ambulance,arrival_source_referral,arrival_source_self,arrival_source_transfer,outcome_death,outcome_discharged,outcome_readmit_30d,outcome_transferred,outcome_unknown,sex_F,sex_M,sex_X,base_beds,effective_capacity,admissions,staffing_index,discharge_rate_per_bed,occupancy_lag1,occupancy_lag7,overflow_lag1,overflow_lag7,discharges_lag1,discharges_lag7,admission_rate_per_bed_lag1,admission_rate_per_bed_lag7,avg_wait_minutes_lag1,avg_wait_minutes_lag7,occupancy_rate_lag1,occupancy_rate_lag7
2025-07-31,3,MED,54.666666666666664,59.5,11.25,1,2,5,0,0,8,0,0,0,5,3,0,50,58,26,0.992,0.38,58.0,58.0,10.0,27.0,26.0,19.0,0.56,0.76,193.0,236.0,1.0,1.0
2025-07-31,4,ICU,69.0,61.375,16.875,3,1,4,0,1,7,0,0,0,6,2,0,20,23,11,0.922,0.35,23.0,23.0,5.0,1.0,5.0,6.0,0.35,0.325,117.0,113.0,1.0,0.935
2025-07-31,4,MED,54.666666666666664,64.375,12.0,4,2,2,0,0,8,0,0,0,5,3,0,50,58,29,0.981,0.48,58.0,58.0,17.0,19.0,21.0,23.0,0.6,0.68,224.0,165.0,1.0,1.0
2025-07-31,4,SURG,61.0,46.875,17.25,1,4,3,0,0,8,0,0,0,5,3,0,40,46,31,0.926,0.625,46.0,44.0,21.0,4.0,14.0,14.0,0.725,0.475,212.0,146.0,1.0,0.957
2025-07-31,5,ED,88.33749999999999,58.583333333333336,0.0,0,2,9,1,0,10,0,2,0,9,3,0,30,34,56,0.962,0.967,34.0,34.0,28.0,35.0,29.0,32.0,1.767,2.1,265.0,299.0,1.0,1.0
2025-07-31,5,ICU,53.333333333333336,43.333333333333336,21.0,2,1,2,1,0,6,0,0,0,1,5,0,20,23,7,0.949,0.2,23.0,23.0,7.0,5.0,4.0,7.0,0.4,0.45,189.0,173.0,1.0,1.0
2025-07-31,5,MED,56.0,50.5,11.625,0,2,6,0,0,8,0,0,0,1,7,0,50,58,34,0.978,0.54,58.0,58.0,32.0,32.0,16.0,16.0,0.8,0.8,260.0,199.0,1.0,1.0
2025-08-01,1,ED,72.83333333333333,52.083333333333336,0.0,1,1,9,1,0,10,0,2,0,6,6,0,30,34,43,0.961,1.067,34.0,34.0,23.0,31.0,32.0,33.0,1.7,2.033,229.0,240.0,1.0,1.0
2025-08-01,1,ICU,36.666666666666664,52.875,19.875,0,1,7,0,1,7,0,0,0,4,4,0,20,23,8,0.969,0.45,23.0,23.0,7.0,8.0,5.0,4.0,0.5,0.55,180.0,160.0,1.0,1.0
2025-08-01,1,MED,81.0,56.5,10.125,2,1,4,1,0,8,0,0,0,5,3,0,50,58,27,0.984,0.34,58.0,58.0,14.0,16.0,21.0,18.0,0.54,0.52,174.0,116.0,1.0,1.0
2025-08-01,1,SURG,66.33333333333333,55.75,11.625,2,1,4,1,0,8,0,0,0,4,4,0,40,46,19,0.981,0.45,46.0,39.0,6.0,1.0,16.0,20.0,0.5,0.5,135.0,89.0,1.0,0.975
2025-08-01,2,ED,82.91666666666667,49.583333333333336,0.0,4,2,6,0,0,10,0,2,0,6,6,0,30,34,59,1.022,0.967,34.0,34.0,15.0,16.0,29.0,26.0,1.333,1.267,166.0,186.0,1.0,1.0
2025-08-01,2,ICU,67.33333333333333,57.125,16.5,0,3,5,0,0,8,0,0,0,2,6,0,20,23,14,0.981,0.15,23.0,23.0,3.0,4.0,4.0,6.0,0.325,0.35,134.0,104.0,1.0,1.0
2025-08-01,2,MED,64.66666666666667,62.875,7.5,3,0,2,3,0,7,1,0,0,5,3,0,50,58,43,0.973,0.48,58.0,58.0,10.0,17.0,23.0,24.0,0.58,0.66,142.0,135.0,1.0,1.0
2025-08-01,2,SURG,31.333333333333332,44.875,13.875,1,1,5,1,0,8,0,0,0,4,4,0,40,46,36,1.035,0.475,46.0,46.0,17.0,7.0,19.0,17.0,0.75,0.475,164.0,106.0,1.0,1.0
2025-08-01,3,ED,73.70833333333333,58.916666666666664,0.0,4,0,7,1,0,10,0,2,0,5,7,0,30,34,49,1.015,0.967,34.0,34.0,22.0,38.0,31.0,25.0,1.633,1.967,245.0,284.0,1.0,1.0
2025-08-01,3,ICU,70.33333333333333,59.625,21.75,2,2,4,0,0,8,0,0,0,4,4,0,20,23,8,0.972,0.35,23.0,23.0,6.0,14.0,8.0,3.0,0.65,0.7,182.0,185.0,1.0,1.0
2025-08-01,3,MED,60.0,65.375,14.25,1,2,2,3,0,8,0,0,0,3,5,0,50,58,30,0.996,0.46,58.0,58.0,15.0,18.0,19.0,26.0,0.52,0.72,164.0,202.0,1.0,1.0
2025-08-01,4,ICU,57.0,61.375,19.5,3,0,5,0,1,7,0,0,0,2,6,0,20,23,15,0.982,0.3,23.0,23.0,7.0,6.0,7.0,3.0,0.55,0.35,183.0,105.0,1.0,1.0
2025-08-01,4,MED,42.333333333333336,56.625,12.375,3,2,3,0,0,7,1,0,0,5,3,0,50,58,35,1.043,0.48,58.0,58.0,13.0,28.0,24.0,12.0,0.58,0.64,192.0,205.0,1.0,1.0
2025-08-01,4,SURG,54.666666666666664,51.125,10.5,0,2,4,2,0,7,1,0,0,5,3,0,40,46,21,1.03,0.45,46.0,40.0,12.0,1.0,25.0,15.0,0.775,0.325,192.0,89.0,1.0,1.0
2025-08-01,5,ED,56.762499999999996,64.58333333333333,0.0,2,3,7,0,0,11,0,1,0,7,5,0,30,34,55,0.958,0.933,34.0,34.0,31.0,28.0,29.0,30.0,1.867,1.8,299.0,277.0,1.0,1.0
2025-08-01,5,ICU,85.33333333333333,60.75,22.125,2,1,4,1,0,8,0,0,0,4,4,0,20,23,9,0.934,0.15,23.0,23.0,5.0,12.0,4.0,5.0,0.325,0.7,147.0,179.0,1.0,1.0
2025-08-01,5,MED,71.0,61.25,12.375,2,2,4,0,0,7,1,0,0,5,3,0,50,58,44,1.008,0.34,58.0,58.0,15.0,30.0,27.0,18.0,0.68,0.8,182.0,201.0,1.0,1.0
2025-08-02,1,ED,77.41944444444444,54.333333333333336,0.0,4,1,7,0,0,10,0,2,0,5,7,0,30,34,56,0.909,1.033,34.0,34.0,15.0,29.0,32.0,32.0,1.433,1.9,167.0,290.0,1.0,1.0
2025-08-02,1,ICU,47.666666666666664,58.125,23.625,1,5,2,0,1,7,0,0,0,3,5,0,20,23,11,0.977,0.3,23.0,23.0,2.0,6.0,9.0,5.0,0.4,0.4,135.0,146.0,0.957,1.0
2025-08-02,1,MED,52.666666666666664,48.125,18.0,1,0,7,0,0,8,0,0,0,7,1,0,50,58,27,0.909,0.4,58.0,58.0,18.0,17.0,17.0,16.0,0.54,0.5,174.0,180.0,1.0,1.0
2025-08-02,1,SURG,66.66666666666667,56.75,8.625,1,0,7,0,0,8,0,0,0,3,5,0,40,46,19,0.946,0.325,46.0,46.0,7.0,6.0,18.0,14.0,0.475,0.525,133.0,140.0,1.0,1.0
2025-08-02,2,ED,76.5,63.25,0.0,1,1,9,1,0,12,0,0,0,7,5,0,30,34,46,0.936,1.1,34.0,34.0,34.0,23.0,29.0,32.0,1.967,1.7,241.0,239.0,1.0,1.0
2025-08-02,2,ICU,61.333333333333336,61.875,19.125,1,2,3,2,1,7,0,0,0,4,4,0,20,23,9,0.956,0.3,23.0,23.0,16.0,3.0,3.0,6.0,0.7,0.325,184.0,160.0,1.0,1.0
2025-08-02,2,MED,73.0,50.375,11.25,2,3,3,0,0,8,0,0,0,5,3,0,50,58,32,0.944,0.56,58.0,58.0,27.0,23.0,24.0,18.0,0.86,0.66,178.0,240.0,1.0,1.0
2025-08-02,2,SURG,29.0,56.625,16.125,1,1,6,0,0,7,1,0,0,2,6,0,40,40,19,0.961,0.65,46.0,38.0,23.0,1.0,19.0,19.0,0.9,0.325,143.0,89.0,1.0,0.95
2025-08-02,3,ED,38.80416666666667,44.916666666666664,0.0,3,3,6,0,0,11,0,1,0,7,5,0,30,34,54,0.951,1.1,34.0,34.0,24.0,30.0,29.0,31.0,1.633,1.9,219.0,299.0,1.0,1.0
2025-08-02,3,ICU,37.333333333333336,52.333333333333336,21.5,0,1,5,0,0,6,0,0,0,3,3,0,20,23,7,0.95,0.35,23.0,23.0,4.0,9.0,7.0,3.0,0.4,0.45,166.0,171.0,1.0,1.0
2025-08-02,3,MED,58.333333333333336,60.75,10.125,4,1,2,1,0,8,0,0,0,4,4,0,50,58,45,0.994,0.36,58.0,55.0,15.0,5.0,23.0,24.0,0.6,0.42,167.0,131.0,1.0,0.948
2025-08-02,4,ICU,34.666666666666664,53.0,22.0,1,0,4,1,0,6,0,0,0,4,2,0,20,23,7,0.977,0.2,23.0,23.0,12.0,3.0,6.0,5.0,0.75,0.325,158.0,138.0,1.0,1.0
2025-08-02,4,MED,39.333333333333336,54.875,13.875,1,1,5,1,0,8,0,0,0,5,3,0,50,58,32,0.98,0.36,58.0,58.0,19.0,9.0,24.0,20.0,0.7,0.42,106.0,193.0,1.0,1.0
2025-08-02,4,SURG,29.0,51.5,10.125,4,0,3,1,0,7,1,0,0,6,2,0,40,40,10,0.916,0.425,46.0,46.0,9.0,12.0,18.0,12.0,0.525,0.6,172.0,175.0,1.0,1.0
2025-08-02,5,ED,48.199999999999996,51.416666666666664,0.0,0,1,10,1,0,12,0,0,0,5,7,0,30,34,44,0.965,1.1,34.0,34.0,31.0,21.0,28.0,33.0,1.833,1.7,243.0,193.0,1.0,1.0
2025-08-02,5,ICU,44.666666666666664,58.714285714285715,20.571428571428573,2,1,3,1,0,7,0,0,0,6,1,0,20,23,7,0.976,0.2,23.0,23.0,9.0,10.0,3.0,3.0,0.45,0.5,227.0,175.0,1.0,1.0
2025-08-02,5,MED,47.333333333333336,65.875,12.0,0,2,5,1,0,8,0,0,0,3,5,0,50,58,33,0.928,0.5,58.0,58.0,35.0,10.0,17.0,19.0,0.88,0.42,219.0,132.0,1.0,1.0
2025-08-03,1,ED,42.77777777777778,61.583333333333336,0.0,1,0,11,0,0,11,0,1,0,5,7,0,30,34,36,0.969,1.1,34.0,34.0,29.0,17.0,31.0,28.0,1.867,1.367,205.0,225.0,1.0,1.0
2025-08-03,1,ICU,56.333333333333336,53.5,18.375,0,1,6,1,0,8,0,0,0,3,5,0,20,23,9,0.933,0.35,23.0,23.0,7.0,5.0,6.0,5.0,0.55,0.35,183.0,158.0,1.0,1.0
2025-08-03,1,MED,74.0,59.0,13.125,1,0,7,0,0,7,1,0,0,5,3,0,50,58,38,0.956,0.4,58.0,58.0,15.0,8.0,20.0,23.0,0.54,0.46,178.0,135.0,1.0,1.0
2025-08-03,1,SURG,75.33333333333333,56.5,12.375,0,3,5,0,0,8,0,0,0,5,3,0,40,46,24,0.928,0.375,46.0,42.0,12.0,2.0,13.0,17.0,0.475,0.325,169.0,147.0,1.0,0.935
2025-08-03,2,ED,78.825,56.0,0.0,3,2,6,1,0,10,0,2,0,8,4,0,30,34,54,0.921,1.1,34.0,34.0,17.0,15.0,33.0,32.0,1.533,1.433,206.0,165.0,1.0,1.0
2025-08-03,2,ICU,45.0,53.75,24.375,1,3,4,0,0,8,0,0,0,5,3,0,20,23,11,0.909,0.3,23.0,23.0,6.0,5.0,6.0,3.0,0.45,0.325,169.0,184.0,1.0,1.0
2025-08-03,2,MED,43.666666666666664,52.125,13.125,1,3,4,0,0,7,1,0,0,4,4,0,50,58,15,0.93,0.32,58.0,58.0,12.0,15.0,28.0,20.0,0.64,0.54,220.0,211.0,1.0,1.0
2025-08-03,2,SURG,29.0,65.625,12.75,2,1,4,1,0,8,0,0,0,6,2,0,40,40,15,0.961,0.35,39.0,40.0,1.0,1.0,26.0,13.0,0.475,0.375,89.0,89.0,0.975,1.0
2025-08-03,3,ED,102.675,52.416666666666664,0.0,1,2,9,0,0,11,0,1,0,8,4,0,30,34,56,0.917,0.9,34.0,34.0,24.0,26.0,33.0,28.0,1.8,1.667,173.0,261.0,1.0,1.0
2025-08-03,3,ICU,68.0,44.375,16.875,1,0,5,2,0,8,0,0,0,7,1,0,20,23,11,0.93,0.2,23.0,23.0,2.0,10.0,7.0,5.0,0.325,0.6,159.0,180.0,0.957,1.0
2025-08-03,3,MED,63.666666666666664,55.125,10.875,1,2,4,1,0,8,0,0,0,3,5,0,50,58,25,0.92,0.4,58.0,58.0,35.0,23.0,18.0,13.0,0.9,0.62,177.0,209.0,1.0,1.0
2025-08-03,4,ICU,37.0,55.25,16.125,2,1,4,1,0,8,0,0,0,4,4,0,20,23,8,0.909,0.35,23.0,23.0,5.0,9.0,4.0,8.0,0.325,0.7,120.0,165.0,1.0,1.0
2025-08-03,4,MED,82.66666666666667,59.0,16.5,0,0,7,1,0,7,1,0,0,2,6,0,50,58,31,0.909,0.48,58.0,51.0,22.0,1.0,18.0,24.0,0.64,0.34,130.0,131.0,1.0,0.935
2025-08-03,4,SURG,29.0,59.375,10.875,2,1,5,0,0,8,0,0,0,4,4,0,40,40,12,0.945,0.35,39.0,46.0,1.0,11.0,17.0,19.0,0.325,0.6,89.0,196.0,0.975,1.0
2025-08-03,5,ED,100.5,59.666666666666664,0.0,2,2,7,1,0,12,0,0,0,6,6,0,30,34,50,0.916,0.8,34.0,34.0,14.0,14.0,33.0,33.0,1.467,1.467,152.0,174.0,1.0,1.0
2025-08-03,5,ICU,75.0,55.5,33.0,3,1,3,1,1,7,0,0,0,3,5,0,20,23,12,0.94,0.35,23.0,23.0,6.0,1.0,4.0,6.0,0.35,0.325,149.0,153.0,1.0,0.935
2025-08-03,5,MED,59.666666666666664,71.125,17.25,2,0,6,0,0,8,0,0,0,4,4,0,50,58,36,0.98,0.46,58.0,58.0,16.0,16.0,25.0,21.0,0.66,0.58,148.0,237.0,1.0,1.0
2025-08-04,1,ED,61.80555555555555,59.416666666666664,0.0,3,2,6,1,0,10,0,2,0,5,7,0,30,34,42,1.016,1.033,34.0,34.0,6.0,31.0,33.0,32.0,1.2,1.967,148.0,299.0,1.0,1.0
2025-08-04,1,ICU,70.0,51.375,22.5,2,1,5,0,0,8,0,0,0,3,5,0,20,23,15,1.012,0.3,23.0,23.0,5.0,1.0,7.0,8.0,0.45,0.325,160.0,89.0,1.0,1.0
2025-08-04,1,MED,63.333333333333336,58.125,9.0,4,1,1,2,0,7,1,0,0,3,5,0,50,58,46,0.996,0.28,58.0,58.0,26.0,27.0,20.0,21.0,0.76,0.8,163.0,261.0,1.0,1.0
2025-08-04,1,SURG,58.666666666666664,65.25,9.75,1,2,4,1,0,8,0,0,0,3,5,0,40,46,26,1.002,0.475,46.0,41.0,15.0,1.0,15.0,15.0,0.6,0.35,182.0,107.0,1.0,0.935
2025-08-04,2,ED,60.166666666666664,54.666666666666664,0.0,2,1,8,1,0,10,0,2,0,6,6,0,30,34,42,0.96,1.1,34.0,34.0,25.0,22.0,33.0,27.0,1.8,1.5,266.0,204.0,1.0,1.0
2025-08-04,2,ICU,70.66666666666667,53.0,21.75,2,2,3,1,0,8,0,0,0,4,4,0,20,23,17,1.043,0.45,23.0,23.0,8.0,12.0,6.0,4.0,0.55,0.65,208.0,160.0,1.0,1.0
2025-08-04,2,MED,76.33333333333333,67.625,17.625,1,0,7,0,0,6,2,0,0,4,4,0,50,58,33,0.959,0.24,57.0,58.0,7.0,24.0,16.0,20.0,0.325,0.72,164.0,220.0,0.983,1.0
2025-08-04,2,SURG,53.333333333333336,59.625,7.875,2,0,5,1,0,8,0,0,0,4,4,0,40,46,20,1.043,0.425,40.0,46.0,1.0,14.0,14.0,13.0,0.375,0.675,89.0,179.0,1.0,1.0
2025-08-04,3,ED,50.49166666666667,50.0,0.0,3,2,7,0,0,11,0,1,0,8,4,0,30,34,58,0.976,1.033,34.0,34.0,33.0,27.0,27.0,27.0,1.867,1.667,299.0,241.0,1.0,1.0
2025-08-04,3,ICU,56.666666666666664,48.0,21.0,3,1,2,2,0,8,0,0,0,4,4,0,20,23,14,0.969,0.25,23.0,23.0,9.0,3.0,4.0,6.0,0.55,0.325,199.0,174.0,1.0,1.0
2025-08-04,3,MED,72.66666666666667,61.25,12.375,2,1,4,1,0,8,0,0,0,3,5,0,50,58,45,0.992,0.36,58.0,58.0,13.0,28.0,20.0,21.0,0.5,0.82,176.0,190.0,1.0,1.0
2025-08-04,4,ICU,52.333333333333336,46.5,19.125,0,1,7,0,0,8,0,0,0,4,4,0,20,23,9,1.043,0.4,23.0,23.0,4.0,2.0,7.0,10.0,0.4,0.45,118.0,125.0,1.0,0.957
2025-08-04,4,MED,87.66666666666667,64.125,10.5,1,0,7,0,0,6,2,0,0,5,3,0,50,58,45,1.004,0.46,58.0,58.0,15.0,22.0,24.0,14.0,0.62,0.7,186.0,177.0,1.0,1.0
2025-08-04,4,SURG,56.333333333333336,61.875,11.625,2,2,3,1,0,7,1,0,0,5,3,0,40,46,26,0.927,0.325,37.0,46.0,1.0,11.0,14.0,17.0,0.325,0.55,89.0,200.0,0.935,1.0
2025-08-04,5,ED,60.0875,58.333333333333336,0.0,4,1,6,1,0,11,0,1,0,5,7,0,30,34,49,1.002,0.933,34.0,34.0,30.0,18.0,24.0,30.0,1.667,1.467,289.0,144.0,1.0,1.0
2025-08-04,5,ICU,52.333333333333336,61.75,17.625,1,0,7,0,0,8,0,0,0,4,4,0,20,23,9,1.019,0.15,23.0,23.0,8.0,10.0,7.0,3.0,0.6,0.6,213.0,181.0,1.0,1.0
2025-08-04,5,MED,67.66666666666667,49.625,9.75,0,0,7,1,0,8,0,0,0,4,4,0,50,58,39,1.003,0.5,58.0,58.0,21.0,29.0,23.0,21.0,0.72,0.84,213.0,187.0,1.0,1.0
2025-08-05,1,ED,93.52083333333333,57.0,0.0,2,2,7,1,0,10,0,2,0,8,4,0,30,34,62,0.999,1.1,34.0,34.0,15.0,16.0,31.0,32.0,1.4,1.467,172.0,214.0,1.0,1.0
2025-08-05,1,ICU,42.666666666666664,62.0,18.375,1,2,5,0,0,8,0,0,0,6,2,0,20,23,8,1.016,0.5,23.0,23.0,12.0,4.0,6.0,3.0,0.75,0.325,180.0,132.0,1.0,1.0
2025-08-05,1,MED,45.333333333333336,59.5,22.5,2,0,5,1,0,6,2,0,0,2,6,0,50,58,30,1.017,0.4,58.0,58.0,40.0,26.0,14.0,24.0,0.92,0.84,177.0,206.0,1.0,1.0
2025-08-05,1,SURG,89.33333333333333,57.75,8.625,0,0,8,0,0,8,0,0,0,4,4,0,40,46,23,1.042,0.475,46.0,46.0,13.0,9.0,19.0,16.0,0.65,0.6,157.0,190.0,1.0,1.0
2025-08-05,2,ED,82.85833333333333,61.666666666666664,0.0,2,0,9,1,0,12,0,0,0,6,6,0,30,34,42,0.971,0.8,34.0,34.0,13.0,36.0,33.0,31.0,1.4,2.1,118.0,299.0,1.0,1.0
2025-08-05,2,ICU,55.666666666666664,57.4,21.0,2,1,2,0,0,5,0,0,0,3,2,0,20,23,7,0.909,0.15,23.0,23.0,11.0,9.0,9.0,5.0,0.85,0.55,183.0,212.0,1.0,1.0
2025-08-05,2,MED,42.333333333333336,56.25,9.75,3,0,3,2,0,8,0,0,0,4,4,0,50,58,27,1.008,0.36,58.0,58.0,28.0,20.0,12.0,15.0,0.66,0.54,188.0,195.0,1.0,1.0
2025-08-05,2,SURG,43.666666666666664,54.25,12.75,3,2,2,1,0,8,0,0,0,4,4,0,40,46,18,0.977,0.5,43.0,46.0,3.0,7.0,17.0,17.0,0.5,0.45,156.0,123.0,0.935,1.0
2025-08-05,3,ED,101.75,43.083333333333336,0.0,0,1,11,0,0,11,0,1,0,8,4,0,30,34,57,0.925,1.067,34.0,34.0,31.0,22.0,31.0,30.0,1.933,1.6,153.0,231.0,1.0,1.0
2025-08-05,3,ICU,66.0,59.75,19.5,2,0,5,1,0,8,0,0,0,6,2,0,20,23,12,1.033,0.2,23.0,23.0,12.0,1.0,5.0,9.0,0.7,0.325,185.0,89.0,1.0,1.0
2025-08-05,3,MED,57.0,57.625,4.125,1,3,4,0,0,8,0,0,0,3,5,0,50,58,37,1.022,0.34,58.0,58.0,35.0,20.0,18.0,19.0,0.9,0.62,185.0,136.0,1.0,1.0
2025-08-05,4,ICU,62.0,55.2,11.4,1,1,3,0,0,5,0,0,0,1,4,0,20,23,7,0.981,0.35,23.0,23.0,4.0,8.0,8.0,5.0,0.45,0.55,175.0,230.0,1.0,1.0
2025-08-05,4,MED,29.0,55.625,10.5,2,1,5,0,0,8,0,0,0,7,1,0,50,58,33,1.017,0.5,58.0,58.0,30.0,18.0,23.0,21.0,0.9,0.62,214.0,175.0,1.0,1.0
2025-08-05,4,SURG,54.666666666666664,59.25,14.25,0,3,5,0,0,7,1,0,0,3,5,0,40,46,20,0.983,0.275,46.0,46.0,10.0,7.0,13.0,19.0,0.65,0.5,170.0,153.0,1.0,1.0
2025-08-05,5,ED,71.35000000000001,63.5,0.0,1,0,9,2,0,11,0,1,0,10,2,0,30,34,51,1.0,1.033,34.0,34.0,25.0,14.0,28.0,33.0,1.633,1.467,191.0,205.0,1.0,1.0
2025-08-05,5,ICU,73.0,53.875,14.625,2,3,3,0,0,8,0,0,0,4,4,0,20,23,14,0.943,0.2,23.0,23.0,10.0,7.0,3.0,6.0,0.45,0.5,172.0,188.0,1.0,1.0
2025-08-05,5,MED,47.666666666666664,65.125,10.875,2,1,5,0,0,8,0,0,0,5,3,0,50,58,40,1.043,0.5,58.0,58.0,22.0,18.0,25.0,15.0,0.78,0.5,169.0,193.0,1.0,1.0
2025-08-06,1,ED,99.4375,58.916666666666664,0.0,2,3,3,4,0,11,0,1,0,8,4,0,30,34,67,0.996,0.967,34.0,34.0,32.0,24.0,33.0,29.0,2.067,1.633,273.0,204.0,1.0,1.0
2025-08-06,1,ICU,29.0,67.25,18.75,1,0,2,1,0,4,0,0,0,4,0,0,20,23,7,1.013,0.35,23.0,23.0,1.0,2.0,10.0,8.0,0.4,0.35,112.0,159.0,0.935,0.957
2025-08-06,1,MED,48.0,52.5,7.5,2,1,4,1,0,8,0,0,0,3,5,0,50,58,27,0.978,0.28,58.0,58.0,18.0,19.0,20.0,22.0,0.6,0.66,250.0,121.0,1.0,1.0
2025-08-06,1,SURG,48.0,73.625,12.75,2,1,5,0,0,7,1,0,0,5,3,0,40,46,18,1.043,0.45,46.0,42.0,10.0,2.0,19.0,21.0,0.575,0.425,199.0,176.0,1.0,0.935
2025-08-06,2,ED,74.625,56.583333333333336,0.0,2,2,8,0,0,12,0,0,0,7,5,0,30,34,45,1.026,1.1,34.0,34.0,22.0,23.0,24.0,30.0,1.4,1.633,196.0,246.0,1.0,1.0
2025-08-06,2,ICU,45.333333333333336,54.6,13.8,1,1,3,0,1,4,0,0,0,3,2,0,20,23,7,1.043,0.35,23.0,23.0,6.0,14.0,3.0,3.0,0.325,0.65,165.0,234.0,1.0,1.0
2025-08-06,2,MED,55.666666666666664,61.75,10.5,1,0,7,0,0,8,0,0,0,4,4,0,50,58,46,0.996,0.44,58.0,54.0,17.0,4.0,18.0,25.0,0.54,0.42,130.0,138.0,1.0,0.935
2025-08-06,2,SURG,47.0,57.625,9.0,2,0,6,0,0,7,1,0,0,5,3,0,40,46,19,1.004,0.475,41.0,46.0,1.0,12.0,20.0,17.0,0.45,0.575,129.0,169.0,0.935,1.0
2025-08-06,3,ED,100.05555555555556,53.416666666666664,0.0,1,2,9,0,0,10,0,2,0,5,7,0,30,34,63,0.997,1.067,34.0,34.0,29.0,23.0,32.0,32.0,1.9,1.7,299.0,246.0,1.0,1.0
2025-08-06,3,ICU,69.0,52.375,20.625,1,0,7,0,0,8,0,0,0,5,3,0,20,23,11,0.999,0.15,23.0,23.0,11.0,1.0,4.0,6.0,0.6,0.35,197.0,89.0,1.0,0.935
2025-08-06,3,MED,50.333333333333336,63.0,16.125,2,3,3,0,0,8,0,0,0,5,3,0,50,58,35,1.003,0.5,58.0,58.0,28.0,10.0,17.0,26.0,0.74,0.56,191.0,193.0,1.0,1.0
2025-08-06,4,ICU,57.666666666666664,60.125,18.375,1,2,4,1,0,8,0,0,0,5,3,0,20,23,13,0.995,0.15,23.0,23.0,1.0,5.0,7.0,5.0,0.325,0.35,151.0,117.0,0.935,1.0
2025-08-06,4,MED,62.0,64.75,12.75,2,0,5,1,0,6,2,0,0,3,5,0,50,58,29,1.009,0.3,58.0,58.0,16.0,17.0,25.0,21.0,0.66,0.6,97.0,224.0,1.0,1.0
2025-08-06,4,SURG,91.0,57.625,12.75,0,0,6,2,0,8,0,0,0,1,7,0,40,46,21,1.032,0.4,46.0,46.0,15.0,21.0,11.0,14.0,0.5,0.725,181.0,212.0,1.0,1.0
2025-08-06,5,ED,79.11527777777778,55.75,0.0,4,1,7,0,0,10,0,2,0,4,8,0,30,34,64,1.043,1.1,34.0,34.0,24.0,28.0,31.0,29.0,1.7,1.767,238.0,265.0,1.0,1.0
2025-08-06,5,ICU,53.0,51.25,23.625,1,2,4,1,1,7,0,0,0,5,3,0,20,23,9,1.033,0.3,23.0,23.0,13.0,7.0,4.0,4.0,0.7,0.4,204.0,189.0,1.0,1.0
2025-08-06,5,MED,58.333333333333336,59.25,10.125,0,4,4,0,0,7,1,0,0,5,3,0,50,58,28,0.971,0.38,58.0,58.0,23.0,32.0,25.0,16.0,0.8,0.8,133.0,260.0,1.0,1.0
2025-08-07,1,ED,82.41666666666667,44.75,0.0,2,0,9,1,0,9,0,3,0,6,6,0,30,34,44,1.025,0.967,34.0,34.0,42.0,23.0,29.0,32.0,2.233,1.7,299.0,229.0,1.0,1.0
2025-08-07,1,ICU,47.333333333333336,59.0,22.875,0,2,5,1,0,8,0,0,0,3,5,0,20,23,10,1.014,0.15,23.0,23.0,1.0,7.0,7.0,5.0,0.325,0.5,89.0,180.0,0.935,1.0
2025-08-07,1,MED,36.333333333333336,62.125,11.625,1,1,5,1,0,8,0,0,0,3,5,0,50,58,24,0.987,0.44,58.0,58.0,21.0,14.0,14.0,21.0,0.54,0.54,161.0,174.0,1.0,1.0
2025-08-07,1,SURG,49.333333333333336,49.0,10.5,3,1,4,0,0,5,3,0,0,3,5,0,40,46,17,1.001,0.35,46.0,46.0,6.0,6.0,18.0,16.0,0.45,0.5,114.0,135.0,1.0,1.0
2025-08-07,2,ED,77.08333333333333,60.083333333333336,0.0,3,0,8,1,0,10,0,2,0,5,7,0,30,34,47,1.008,1.0,34.0,34.0,16.0,15.0,33.0,29.0,1.5,1.333,205.0,166.0,1.0,1.0
2025-08-07,2,ICU,70.33333333333333,60.5,26.625,2,1,5,0,0,8,0,0,0,5,3,0,20,23,13,1.007,0.35,23.0,23.0,1.0,3.0,7.0,4.0,0.325,0.325,144.0,134.0,0.935,1.0
2025-08-07,2,MED,89.0,70.75,10.5,1,0,5,2,0,7,1,0,0,7,1,0,50,58,48,0.998,0.34,58.0,58.0,32.0,10.0,22.0,23.0,0.92,0.58,206.0,142.0,1.0,1.0
2025-08-07,2,SURG,53.666666666666664,63.25,14.625,1,1,5,1,0,8,0,0,0,4,4,0,40,46,17,0.983,0.4,41.0,46.0,1.0,17.0,19.0,19.0,0.475,0.75,140.0,164.0,0.935,1.0
2025-08-07,3,ED,65.08888888888889,55.333333333333336,0.0,2,2,7,1,0,10,0,2,0,6,6,0,30,34,64,0.991,1.067,34.0,34.0,35.0,22.0,32.0,31.0,2.1,1.633,240.0,245.0,1.0,1.0
2025-08-07,3,ICU,81.66666666666667,54.875,27.75,0,0,7,1,0,8,0,0,0,6,2,0,20,23,13,1.0,0.15,23.0,23.0,12.0,6.0,3.0,8.0,0.55,0.65,207.0,182.0,1.0,1.0
2025-08-07,3,MED,93.33333333333333,62.25,12.75,3,0,5,0,0,7,1,0,0,3,5,0,50,58,36,0.967,0.44,58.0,58.0,18.0,15.0,25.0,19.0,0.7,0.52,189.0,164.0,1.0,1.0
